audio_file,annotation,low_f,high_f,start_time,end_time
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,69,177113.555,177115.646
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,90,177822.618,177840.968
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,97,177950.91,177967.553
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,177998.468,178019.006
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,70,178049.086,178069.522
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,178098.941,178119.631
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,178151.783,178172.138
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,178201.855,178222.502
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,91,178350.976,178367.109
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,65,178398.832,178419.159
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,65,178449.631,178469.399
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,68,178500.14,178521.114
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,66,178551.419,178571.884
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,178586.143,178605.293
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.97981366,51.75621118,178601.0764,178617.8836
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,52.19409938,178635.9047,178653.3841
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,91,178948.759,178967.182
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,179081.637,179099.042
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,179220.91,179239.369
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,54,179270.721,179284.82
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,95,179330.322,179348.599
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,93,179732.945,179752.204
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,91,179817.949,179821.179
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,180400.867,180417.727
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,49.56677019,180448.3556,180468.402
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.1568323,50.44254658,180498.3325,180518.99
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,180548.468,180569.297
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,51.75621118,180598.2945,180618.7075
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,180614.835,180628.643
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,52.63198758,180661.2892,180676.5073
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,95,180750.213,180769.326
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,93,180849.813,180867.037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,90,180949.886,180966.601
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,88,180979.377,180996.964
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,52.19409938,181030.1723,181047.5906
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,181115.961,181132.458
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,53.50776398,181166.5432,181183.5948
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,181249.304,181266.855
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,96,181381.564,181399.152
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.03881988,52.19409938,181431.8056,181449.5295
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,181592.4,181611.695
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,94,181732.546,181750.86
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,91,181779.268,181797.509
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20.22826087,53.50776398,181783.0838,181801.4188
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,96,181866.615,181883.112
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.59161491,90.29037267,181891.8994,181908.6454
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.97360248,53.94565217,181913.9542,181931.3114
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,53.06987578,181941.9373,181959.7835
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,94,182001.383,182019.733
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.09782609,50.44254658,182051.1333,182069.9573
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,94,182064.689,182082.204
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.1568323,51.75621118,182114.1808,182131.6602
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,95,182126.906,182141.913
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.09782609,53.50776398,182175.5337,182192.402
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,96,182222.037,182239.515
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,95,182260.249,182277.509
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.7515528,53.50776398,182310.794,182320.787
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,182344.835,182360.642
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,95,182799.668,182815.874
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22,69,183872.371,183876.078
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,91,183909.527,183912.5
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,35,69,183950.481,183952.867
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,184102.873,184121.15
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,184470.249,184489.544
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,90,184826.216,184842.422
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,53.50776398,184872.4779,184894.4799
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,184917.596,184935.365
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.41770186,50.44254658,184922.2714,184942.7455
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.97360248,61.82763975,184973.2334,184993.402
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,53.06987578,185024.2945,185044.1575
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,52.63198758,185074.9278,185095.6464
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,185125.998,185146.826
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,52.63198758,185175.6834,185197.0743
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,92,185544.254,185560.678
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,89,185579.74,185597.328
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,89,186258.723,186276.164
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,90,187291.048,187308.418
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,187428.505,187446.673
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,93,188220.976,188236.092
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,90,189380.721,189395.874
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,90,190295.671,190312.131
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,91,191194.217,191212.567
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,192648.359,192662.712
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,93,193193.018,193210.896
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,193317.851,193336.165
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,60,193324.041,193327.087
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,89,193444.362,193462.749
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,96,193642.982,193660.46
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,92,193888.795,193906.346
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,98,194022.8,194041.804
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,95,194151.419,194168.062
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,66,89,194358.396,194374.239
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,91,194495.489,194511.949
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,95,195136.216,195152.821
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,195269.922,195287.4
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,93,195407.851,195426.237
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,196007.742,196024.312
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,94,196228.941,196246.273
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,93,196268.396,196286.201
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,91,196401.928,196420.205
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,94,196441.492,196463.657
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,96,196714.653,196733.039
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,196863.236,196887.764
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,197130.431,197147.182
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,91,197208.577,197224.457
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,86,197275.198,197291.622
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,31,87,197416.408,197420.848
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,92,197642.328,197658.061
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,53.50776398,197819.0975,197836.3325
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,93,197846.397,197863.112
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,96,198015.961,198033.476
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,52.63198758,198063.5601,198079.5116
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,198097.451,198109.915
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,95,198109.595,198127.037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,64,198145.162,198159.624
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.30590062,52.63198758,198161.1386,198177.3957
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75.40217391,92.47981366,198188.9995,198203.6675
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,52.19409938,198237.0206,198253.3388
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,94,198249.668,198267.109
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,33.80279503,50.88043478,198298.9152,198318.2892
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,198378.723,198398.054
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.04503106,51.75621118,198429.1828,198447.0901
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71.46118012,88.97670807,198453.499,198468.167
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,90,198618.105,198637.328
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,198660.213,198677.618
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.60714286,52.19409938,198665.795,198682.6022
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,198983.345,198999.987
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,199031.855,199048.643
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,199033.599,199047.625
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,199136.216,199154.021
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,199183.817,199200.969
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,74,199239.784,199242.096
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.71583851,92.91770186,199263.3662,199278.462
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38,78,199278.72,199281.546
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,78.9052795,88.97670807,199292.6939,199309.3788
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,199312.291,199328.57
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.05745342,52.19409938,199341.5095,199358.1333
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,199447.051,199467.698
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,199496.724,199517.953
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.5947205,53.50776398,199589.0037,199605.8109
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,66,199609.595,199626.346
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,96,199692.364,199708.316
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,91,199724.907,199740.859
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,65,199741.012,199758.708
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,97,199824.108,199842.494
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,92,199962.582,199977.008
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,93,200186.252,200201.187
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,52.63198758,200200.832,200215.9889
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,96,200317.378,200334.203
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,52.19409938,200336.7824,200353.284
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,50.88043478,200366.4768,200383.1617
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,50.00465839,200467.4168,200483.735
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,67,200502.437,200511.485
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,200592.909,200609.697
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,51.31832298,200641.5495,200658.4178
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,95,200710.467,200732.502
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,200732.617,200750.131
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,53.94565217,200758.9215,200775.1175
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,200781.563,200799.114
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,51.75621118,200782.2598,200800.167
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,51.75621118,200830.892,200847.3325
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,200871.708,200888.387
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,52.63198758,200902.3209,200918.9447
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,200917.668,200936.817
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,51.31832298,200922.8562,200940.0911
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76,97,200990,201007.587
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,50.88043478,201038.3251,201055.3767
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,201053.998,201072.239
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,201093.525,201111.875
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.05745342,49.56677019,201104.2535,201122.6496
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,201112.508,201126.643
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,50.88043478,201142.2598,201159.9225
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.05745342,51.31832298,201160.4115,201175.5073
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,52.63198758,201188.5696,201205.2545
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,91,201219.419,201236.933
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,97,201248.794,201264.419
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,67,201296.868,201312.602
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,94,201361.309,201379.586
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,95,201413.162,201429.804
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,201461.018,201477.479
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,201494.761,201507.987
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,93,201550.836,201567.406
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,201599.855,201616.498
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,201634.325,201651.694
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.78416149,51.75621118,201685.1323,201702.1839
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,50.88043478,201824.1923,201841.6107
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,78,201868.968,201872.638
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,93,201873.889,201892.275
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,42,102,201923.316,201926.949
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.30590062,51.31832298,201923.7877,201940.7171
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,94,201966.832,201983.656
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.97981366,53.94565217,201991.4273,202008.6011
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,92,202007.595,202025.945
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25,67,202011.096,202014.986
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,54,202014.724,202031.257
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.73136646,53.50776398,202057.4695,202075.01
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,96,202107.777,202122.856
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,202141.636,202159.913
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,53.06987578,202155.7286,202172.5969
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.04503106,50.88043478,202190.6707,202208.8224
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,98,202243.307,202259.296
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,202278.801,202297.297
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,51.75621118,202291.1828,202307.6233
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,94,202410.873,202428.423
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,52.63198758,202542.265,202559.0722
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,202560.182,202579.332
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,51.75621118,202610.0648,202626.6275
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,97,202630.618,202650.931
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77,100,202901.563,202919.877
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.16925466,52.19409938,202952.4779,202970.0184
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,72,203001.803,203006.794
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,95,203039.601,203057.479
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,96,203182.326,203198.787
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.04503106,52.19409938,203283.6813,203301.5274
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,91,203306.941,203323.765
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,52.19409938,203405.8772,203424.029
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,94,203412.762,203430.385
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,54.38354037,203516.4368,203534.0996
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,203539.964,203560.785
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.53571429,50.88043478,203649.1144,203664.2714
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,93,203674.252,203691.912
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25,75,203681.702,203686.583
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,203779.419,203797.842
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,92,203804.942,203819.84
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.47670807,52.63198758,203852.421,203872.8951
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,91,203866.904,203884.455
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,90,203910.582,203928.278
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,53.50776398,203916.8951,203933.5189
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,203940.473,203957.806
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,91,204130.509,204148.678
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,97,204164.325,204181.657
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,73,204181.5,204185.097
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,204300.8,204319.405
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,91,204413.053,204431.367
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,204484.397,204501.839
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.22204969,50.88043478,204610.2661,204625.4231
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,204617.595,204635.909
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.18167702,51.75621118,204668.4779,204685.6517
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,66,92,204756.941,204775.11
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,94,204962.072,204978.714
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77,93,205147.05,205166.309
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,205289.601,205308.569
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,205449.928,205469.005
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,205589.31,205611.912
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,36.86801242,52.19409938,205638.6834,205655.9183
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,95,205723.38,205741.621
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,96,205911.999,205928.024
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,95,205960.11,205977.479
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,95,206097.995,206117.072
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,94,206380.328,206398.496
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,206563.38,206581.912
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,94,206694.979,206713.147
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,209024.761,209042.857
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,97,209067.45,209082.421
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,209174.87,209193.111
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,209303.235,209320.567
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,95,209347.45,209364.891
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,69,209394.797,209411.657
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.27795031,92.47981366,209536.8667,209555.2629
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,92,209559.201,209577.733
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,79,209587.704,209605.654
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,16.72515528,51.31832298,209607.9205,209626.8056
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,78.02950311,91.60403727,209853.3599,209872.245
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,66,209905.088,209923.002
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,102,209931.708,209949.695
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,68,209980.138,209996.89
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,100,210130.255,210147.769
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,210283.998,210300.894
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,94,210321.309,210340.603
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,53.06987578,210332.5928,210348.4831
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,67,210372.072,210390.022
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,96,210451.305,210469.982
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,66,210491.486,210507.801
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,96,210555.018,210573.296
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,27.23447205,51.31832298,210604.6096,210620.1944
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75.40217391,88.97670807,210621.4779,210637.3683
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0326087,51.75621118,210671.3325,210688.1396
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,210732.613,210750.927
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.34627329,65.33074534,210781.1955,210796.9636
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,96,210866.908,210883.405
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,91,210977.562,210996.893
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,92,211020.687,211036.857
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,67,211027.09,211043.041
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,96,211113.274,211131.116
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.54192547,54.38354037,211161.2861,211178.0933
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,97,211266.944,211286.712
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,83,211528.417,211531.206
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,94,211570.36,211586.312
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,211604.146,211622.424
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.47049689,52.19409938,211618.6486,211635.089
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,65,211654.619,211666.501
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,90,211777.816,211795.222
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,70,211778.601,211781.17
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.1568323,54.38354037,211825.5928,211841.8498
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74.08850932,89.41459627,211910.5812,211926.7771
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,52.19409938,211958.3662,211974.3788
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.15372671,91.16614907,211972.2397,211989.7802
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.90838509,51.31832298,212019.833,212036.8846
